date_heure_debut,prorata_mode,picasso_connection,upward_afrr_marginal_price,downward_afrr_marginal_price,pdemand,afrr_for_france,afrr_in_france
2026-06-04T09:46:40,false,true,-0.65,Invalid,1448.2767,191.0174,151.3674
2026-06-04T09:46:36,false,true,0.01,Invalid,1463.5747,193.3021,152.8767
2026-06-04T09:46:32,false,true,0.01,Invalid,1431.603,197.4845,154.4075
2026-06-04T09:46:28,false,true,0.01,Invalid,1407.0603,201.8921,155.9546
2026-06-04T09:46:24,false,true,0.01,Invalid,1338.4382,207.9015,157.5229
2026-06-04T09:46:20,false,true,0.01,Invalid,1307.9092,208.6857,159.1767
2026-06-04T09:46:16,false,true,30.1,Invalid,1319.0989,212.899,160.9434
2026-06-04T09:46:12,false,true,30.1,Invalid,1382.3632,214.2938,162.8761
2026-06-04T09:46:08,false,true,30.1,Invalid,1411.4871,211.2954,164.9895
2026-06-04T09:46:04,false,true,10.2,Invalid,1447.912,208.1738,167.3144
2026-06-04T09:46:00,false,true,10.2,Invalid,1514.4835,203.6272,169.9141
2026-06-04T09:45:56,false,true,10.1,Invalid,1547.9485,207.5076,172.8297
2026-06-04T09:45:52,false,true,10.1,Invalid,1579.0203,208.6521,176.0597
2026-06-04T09:45:48,false,true,23.17,Invalid,1553.597,205.6073,179.6487
2026-06-04T09:45:44,false,true,6.37,Invalid,1585.5542,213.8801,183.4778
2026-06-04T09:45:40,false,true,6.37,Invalid,1584.0206,214.4468,187.4447
2026-06-04T09:45:36,false,true,6.37,Invalid,1596.7585,214.8759,191.535
2026-06-04T09:45:32,false,true,6.37,Invalid,1630.6736,214.7277,195.7664
2026-06-04T09:45:28,false,true,39.34,Invalid,1697.9614,217.0284,200.159
2026-06-04T09:45:24,false,true,39.34,Invalid,1768.7611,222.3582,204.5869
2026-06-04T09:45:20,false,true,6.37,Invalid,1825.8966,221.3883,208.9377
2026-06-04T09:45:16,false,true,6.37,Invalid,1777.4004,226.4491,213.2005
2026-06-04T09:45:12,false,true,6.37,Invalid,1743.6095,235.2938,217.3628
2026-06-04T09:45:08,false,true,6.37,Invalid,1791.6929,240.9789,221.41
2026-06-04T09:45:04,false,true,54.72,54.72,1775.1598,241.5474,225.3641
2026-06-04T09:45:00,false,true,45.4,45.4,1776.5891,245.8483,229.2587
2026-06-04T09:44:56,false,true,45.4,45.4,1712.5127,253.9269,233.0854
2026-06-04T09:44:52,false,true,45.39,45.39,1706.1813,254.5326,236.8344
2026-06-04T09:44:48,false,true,45.4,45.4,1685.9548,259.4714,240.5801
2026-06-04T09:44:44,false,true,45.4,45.4,1632.1493,267.717,244.3217
2026-06-04T09:44:40,false,true,45.4,45.4,1561.1451,274.8602,248.0589
2026-06-04T09:44:36,false,true,45.4,45.4,1538.4821,276.0507,251.7909
2026-06-04T09:44:32,false,true,45.4,45.4,1540.9785,280.7677,255.517
2026-06-04T09:44:28,false,true,45.39,45.39,1502.0698,283.9828,259.2363
2026-06-04T09:44:24,false,true,45.4,45.4,1480.7125,285.5221,262.948
2026-06-04T09:44:20,false,true,37.93,37.93,1457.1035,291.9096,266.6509
2026-06-04T09:44:16,false,true,37.93,37.93,1503.8057,299.9725,270.3437
2026-06-04T09:44:12,false,true,37.93,37.93,1461.7218,298.9045,274.0251
2026-06-04T09:44:08,false,true,37.93,37.93,1376.123,311.2864,277.6933
2026-06-04T09:44:04,false,true,37.93,37.93,1378.0574,324.0814,281.3465
2026-06-04T09:44:00,false,true,37.93,37.93,1389.6287,340.5367,284.9826
2026-06-04T09:43:56,false,true,37.93,37.93,1358.5863,354.4456,288.5992
2026-06-04T09:43:52,false,true,45.39,45.39,1353.6387,359.9538,292.164
2026-06-04T09:43:48,false,true,45.39,45.39,1439.4707,368.629,295.7739
2026-06-04T09:43:44,false,true,45.4,45.4,1455.2314,384.966,299.4336
2026-06-04T09:43:40,false,true,45.4,45.4,1444.4954,381.2261,303.1409
2026-06-04T09:43:36,false,true,45.4,45.4,1400.9437,398.9807,306.8936
2026-06-04T09:43:32,false,true,-24.21,Invalid,1420.3593,409.9901,310.7206
2026-06-04T09:43:28,false,true,45.39,45.39,1453.2246,412.4576,314.6462
2026-06-04T09:43:24,false,true,45.39,45.39,1440.9851,406.9558,318.6775
2026-06-04T09:43:20,false,true,45.39,45.39,1355.948,412.6581,322.8038
2026-06-04T09:43:16,false,true,45.39,45.39,1322.9719,411.7292,327.0086
2026-06-04T09:43:12,false,true,45.39,45.39,1338.1437,416.005,331.295
2026-06-04T09:43:08,false,true,45.39,45.39,1364.6807,412.0975,335.6635
2026-06-04T09:43:04,false,true,45.39,45.39,1377.6519,410.3545,340.1445
2026-06-04T09:43:00,false,true,37.94,37.94,1394.4597,408.9967,344.7607
2026-06-04T09:42:56,false,true,37.94,37.94,1465.6986,412.3665,349.5423
2026-06-04T09:42:52,false,true,-24.2,Invalid,1390.6367,418.9023,354.4954
2026-06-04T09:42:48,false,true,-24.2,Invalid,1385.3135,419.3427,359.6447
2026-06-04T09:42:44,false,true,-24.2,Invalid,1394.6312,430.3131,365.0227
2026-06-04T09:42:40,false,true,-24.2,Invalid,1402.666,436.5349,370.6746
2026-06-04T09:42:36,false,true,-24.2,Invalid,1380.7268,443.3354,376.633
2026-06-04T09:42:32,false,true,37.94,37.94,1360.5137,448.7515,382.944
2026-06-04T09:42:28,false,true,45.39,45.39,1318.5791,458.4026,389.6395
2026-06-04T09:42:24,false,true,45.39,45.39,1306.5024,461.007,396.7673
2026-06-04T09:42:20,false,true,45.39,45.39,1217.6276,476.1765,404.3597
2026-06-04T09:42:16,false,true,45.39,45.39,1251.6525,484.0266,412.4827
2026-06-04T09:42:12,false,true,-24.21,Invalid,1262.3969,500.4088,420.9498
2026-06-04T09:42:08,false,true,-24.21,Invalid,1318.6934,525.5692,429.1425
2026-06-04T09:42:04,false,true,-5.61,Invalid,1344.1068,535.3149,437.11
2026-06-04T09:42:00,false,true,-24.21,Invalid,1369.5692,555.9969,445.0439
2026-06-04T09:41:56,false,true,5.1,Invalid,1377.8167,574.4424,453.0333
2026-06-04T09:41:52,false,true,10.2,Invalid,1386.478,588.5105,461.0627
2026-06-04T09:41:48,false,true,10.43,Invalid,1355.5867,598.4552,469.0197
2026-06-04T09:41:44,false,true,10.43,Invalid,1346.0815,623.6796,476.8512
2026-06-04T09:41:40,false,true,10.43,Invalid,1354.3093,634.9363,484.6672
2026-06-04T09:41:36,false,true,10.43,Invalid,1440.9919,660.3449,492.8065
2026-06-04T09:41:32,false,true,10.43,Invalid,1436.4943,664.0554,501.3712
2026-06-04T09:41:28,false,true,10.43,Invalid,1346.7742,673.9114,510.2685
2026-06-04T09:41:24,false,true,10.43,Invalid,1312.0125,691.1123,519.4047
2026-06-04T09:41:20,false,true,10.43,Invalid,1268.8884,706.9824,528.5729
2026-06-04T09:41:16,false,true,10.43,Invalid,1233.141,731.1017,537.7689
2026-06-04T09:41:12,false,true,10.43,Invalid,1223.7826,727.9937,547.0447
2026-06-04T09:41:08,false,true,10.43,Invalid,1219.125,728.3569,556.191
2026-06-04T09:41:04,false,true,10.43,Invalid,1205.8102,746.6326,565.2129
2026-06-04T09:41:00,false,true,10.2,Invalid,1208.97,758.6728,574.1194
2026-06-04T09:40:56,false,true,10.1,Invalid,1185.0457,777.9847,582.6898
2026-06-04T09:40:52,false,true,10.43,Invalid,1148.9735,784.1036,590.7354
2026-06-04T09:40:48,false,true,10.43,Invalid,1167.1563,795.9851,598.2319
2026-06-04T09:40:44,false,true,10.2,Invalid,1202.9114,811.7579,605.2908
2026-06-04T09:40:40,false,true,10.43,Invalid,1192.1619,815.314,611.887
2026-06-04T09:40:36,false,true,10.43,Invalid,1207.0957,825.5867,617.8984
2026-06-04T09:40:32,false,true,10.43,Invalid,1169.1982,830.6781,623.0233
2026-06-04T09:40:28,false,true,10.43,Invalid,1149.2645,830.3873,626.9252
2026-06-04T09:40:24,false,true,10.43,Invalid,1166.3656,830.4235,629.5776
2026-06-04T09:40:20,false,true,10.43,Invalid,1189.0322,829.7553,630.9229
2026-06-04T09:40:16,false,true,10.43,Invalid,1199.6069,837.8003,631.2706
2026-06-04T09:40:12,false,true,10.43,Invalid,1164.147,841.8075,631.3439
2026-06-04T09:40:08,false,true,10.43,Invalid,1161.6536,842.5856,633.0909
2026-06-04T09:40:04,false,true,10.43,Invalid,1095.624,847.2168,637.0564
2026-06-04T09:40:00,false,true,10.43,Invalid,1080.7092,850.3269,639.9919
2026-06-04T09:39:56,false,true,10.43,Invalid,1088.8206,848.9636,641.905
2026-06-04T09:39:52,false,true,10.43,Invalid,1074.8396,844.4983,642.6116
2026-06-04T09:39:48,false,true,30.1,Invalid,1081.9849,834.6522,642.7249
2026-06-04T09:39:44,false,true,26.16,Invalid,1091.6903,829.074,642.5992
2026-06-04T09:39:40,false,true,30.1,Invalid,1068.4854,822.9558,642.2233
2026-06-04T09:39:36,false,true,37.54,Invalid,1000.2205,819.0021,641.5843
2026-06-04T09:39:32,false,true,45.62,Invalid,1013.4517,810.9178,640.6448
2026-06-04T09:39:28,false,true,45.62,Invalid,1045.5192,797.5493,639.3617
2026-06-04T09:39:24,false,true,37.54,Invalid,1043.8429,781.1598,637.6861
2026-06-04T09:39:20,false,true,37.75,Invalid,965.1094,781.7191,635.6898
2026-06-04T09:39:16,false,true,32.0,Invalid,878.5511,778.4885,633.3269
2026-06-04T09:39:12,false,true,45.62,Invalid,877.9812,786.5281,630.5452
2026-06-04T09:39:08,false,true,45.62,Invalid,890.3245,791.1658,627.285
2026-06-04T09:39:04,false,true,45.62,Invalid,897.5778,799.8535,623.4781
2026-06-04T09:39:00,false,true,45.62,Invalid,933.3632,790.4576,619.3696
2026-06-04T09:38:56,false,true,30.1,Invalid,954.7287,783.3433,614.9167
2026-06-04T09:38:52,false,true,37.54,Invalid,920.6733,776.9799,610.2195
2026-06-04T09:38:48,false,true,39.57,Invalid,923.1683,761.1908,605.3846
2026-06-04T09:38:44,false,true,45.62,Invalid,1022.3972,735.8689,600.3926
2026-06-04T09:38:40,false,true,45.62,Invalid,1032.668,718.8804,595.2212
2026-06-04T09:38:36,false,true,50.0,Invalid,1034.0133,702.2671,589.8447
2026-06-04T09:38:32,false,true,45.62,Invalid,1051.1937,689.0656,584.2337
2026-06-04T09:38:28,false,true,54.0,Invalid,995.8704,686.5476,578.4511
2026-06-04T09:38:24,false,true,45.62,Invalid,949.4154,670.4619,572.504
2026-06-04T09:38:20,false,true,50.0,Invalid,880.1843,674.0646,566.3688
2026-06-04T09:38:16,false,true,54.0,Invalid,818.1977,675.0565,560.0189
2026-06-04T09:38:12,false,true,69.24,Invalid,833.3879,667.9534,553.4233
2026-06-04T09:38:08,false,true,69.22,Invalid,882.8879,647.0778,546.7374
2026-06-04T09:38:04,false,true,69.31,Invalid,994.5874,623.7001,539.9482
2026-06-04T09:38:00,false,true,69.56,Invalid,988.6075,589.0684,533.0411
2026-06-04T09:37:56,false,true,71.08,Invalid,989.7703,582.1473,525.9991
2026-06-04T09:37:52,false,true,71.25,Invalid,1035.4153,576.5466,518.8355
2026-06-04T09:37:48,false,true,73.08,Invalid,1054.2217,570.7734,511.5328
2026-06-04T09:37:44,false,true,71.25,Invalid,1020.5529,564.7654,504.0712
2026-06-04T09:37:40,false,true,71.25,Invalid,996.6517,558.5333,496.428
2026-06-04T09:37:36,false,true,71.08,Invalid,946.2827,551.5319,488.6535
2026-06-04T09:37:32,false,true,70.0,Invalid,936.7665,530.4909,480.5671
2026-06-04T09:37:28,false,true,69.34,Invalid,943.8568,513.0657,472.1245
2026-06-04T09:37:24,false,true,70.0,Invalid,884.7449,503.5915,463.2749
2026-06-04T09:37:20,false,true,69.34,Invalid,825.6685,491.3023,453.8325
2026-06-04T09:37:16,false,true,69.33,Invalid,790.8074,480.0761,443.7012
2026-06-04T09:37:12,false,true,69.36,Invalid,779.1049,467.5594,432.783
2026-06-04T09:37:08,false,true,70.0,Invalid,787.9899,461.197,421.6292
2026-06-04T09:37:04,false,true,69.25,Invalid,865.0327,410.6904,410.5045
2026-06-04T09:37:00,false,true,60.0,Invalid,873.7615,401.6481,399.4117
2026-06-04T09:36:56,false,true,45.62,Invalid,829.7481,390.5956,388.2716
2026-06-04T09:36:52,false,true,45.62,Invalid,712.0599,374.1393,376.7089
2026-06-04T09:36:48,false,true,45.62,Invalid,701.2164,359.9785,364.7384
2026-06-04T09:36:44,false,true,70.0,Invalid,724.2004,336.8691,352.5069
2026-06-04T09:36:40,false,true,70.0,Invalid,735.4282,322.2726,339.997
2026-06-04T09:36:36,false,true,70.0,Invalid,811.1093,309.1385,327.3275
2026-06-04T09:36:32,false,true,70.0,Invalid,889.5272,296.4865,314.7075
2026-06-04T09:36:28,false,true,70.0,Invalid,922.8425,283.1094,302.2872
2026-06-04T09:36:24,false,true,68.1,Invalid,889.7377,265.4877,290.0618
2026-06-04T09:36:20,false,true,45.62,Invalid,831.7494,246.285,277.9575
2026-06-04T09:36:16,false,true,45.62,Invalid,775.3823,232.0898,265.8515
2026-06-04T09:36:12,false,true,45.62,Invalid,741.3472,221.5873,253.6273
2026-06-04T09:36:08,false,true,45.62,Invalid,737.0783,210.0626,241.3227
2026-06-04T09:36:04,false,true,45.62,Invalid,715.4246,187.7489,228.9933
2026-06-04T09:36:00,false,true,45.62,Invalid,705.483,156.3909,216.7508
2026-06-04T09:35:56,false,true,45.62,Invalid,643.6846,124.6934,204.491
2026-06-04T09:35:52,false,true,45.62,Invalid,547.9811,106.4924,191.9995
2026-06-04T09:35:48,false,true,45.62,Invalid,586.0565,102.2896,179.3376
2026-06-04T09:35:44,false,true,60.0,Invalid,623.47,79.4774,166.7165
2026-06-04T09:35:40,false,true,70.0,Invalid,670.5364,58.4366,154.3509
2026-06-04T09:35:36,false,true,68.1,Invalid,706.0962,54.5246,142.4959
2026-06-04T09:35:32,false,true,70.0,Invalid,706.9008,42.9997,131.3396
2026-06-04T09:35:28,false,true,45.62,Invalid,656.1532,32.6925,120.7676
2026-06-04T09:35:24,false,true,45.62,Invalid,597.1277,38.0752,110.7942
2026-06-04T09:35:20,false,true,45.62,Invalid,493.4832,33.8891,101.4939
2026-06-04T09:35:16,false,true,45.62,Invalid,502.8561,37.6269,93.0119
2026-06-04T09:35:12,false,true,45.62,Invalid,508.1854,42.7337,85.5705
2026-06-04T09:35:08,false,true,70.0,Invalid,591.3114,48.6481,78.9861
2026-06-04T09:35:04,false,true,35.0,Invalid,606.7465,55.0806,70.3045
2026-06-04T09:35:00,false,true,35.0,Invalid,603.3923,61.6566,63.1003
2026-06-04T09:34:56,false,true,35.0,Invalid,551.5002,68.2646,56.5089
2026-06-04T09:34:52,false,true,60.0,Invalid,487.1728,74.8978,49.9421
2026-06-04T09:34:48,false,true,70.0,Invalid,498.3425,81.5726,43.4031
2026-06-04T09:34:44,false,true,70.0,Invalid,538.6365,88.314,36.8961
2026-06-04T09:34:40,false,true,70.0,Invalid,641.6238,95.0983,30.4255
2026-06-04T09:34:36,false,true,70.0,Invalid,643.2492,101.7251,23.9966
2026-06-04T09:34:32,false,true,70.0,Invalid,675.9787,109.3112,17.6152
2026-06-04T09:34:28,false,true,69.25,Invalid,688.4265,116.1999,11.2883
2026-06-04T09:34:24,false,true,35.0,Invalid,673.8317,121.1992,5.0235
2026-06-04T09:34:20,false,true,35.0,Invalid,600.8748,127.4174,-1.1703
2026-06-04T09:34:16,false,true,35.0,Invalid,527.6513,133.9871,-7.2931
2026-06-04T09:34:12,false,true,35.0,Invalid,516.1003,131.9917,-13.2732
2026-06-04T09:34:08,false,true,35.0,Invalid,497.0281,130.1478,-19.0045
2026-06-04T09:34:04,false,true,35.0,Invalid,533.7607,128.5674,-24.4211
2026-06-04T09:34:00,false,true,35.0,Invalid,572.8741,127.6494,-29.4754
2026-06-04T09:33:56,false,true,35.0,Invalid,600.0977,126.0833,-34.1155
2026-06-04T09:33:52,false,true,35.0,Invalid,605.2096,124.6657,-38.5303
2026-06-04T09:33:48,false,true,35.0,Invalid,605.3104,123.3854,-42.8414
2026-06-04T09:33:44,false,true,35.0,Invalid,639.6102,122.2165,-47.0342
2026-06-04T09:33:40,false,true,35.0,Invalid,647.5885,120.1152,-51.0917
2026-06-04T09:33:36,false,true,35.0,Invalid,646.4949,120.0783,-54.9945
2026-06-04T09:33:32,false,true,35.0,Invalid,613.1516,113.3792,-58.7207
2026-06-04T09:33:28,false,true,34.25,Invalid,617.8055,113.3591,-62.2451
2026-06-04T09:33:24,false,true,34.25,Invalid,570.6703,107.8404,-65.5388
2026-06-04T09:33:20,false,true,33.0,Invalid,565.4669,104.3824,-68.5691
2026-06-04T09:33:16,false,true,25.0,Invalid,584.6749,102.2445,-71.2982
2026-06-04T09:33:12,false,true,25.0,Invalid,558.0129,100.3492,-73.6832
2026-06-04T09:33:08,false,true,25.0,Invalid,581.9207,97.5955,-75.8653
2026-06-04T09:33:04,false,true,25.0,Invalid,581.9871,95.6257,-77.9007
2026-06-04T09:33:00,false,true,25.0,Invalid,556.5941,92.8988,-79.8537
2026-06-04T09:32:56,false,true,33.0,Invalid,565.5784,89.6307,-81.7124
2026-06-04T09:32:52,false,true,25.18,Invalid,588.7942,88.9724,-83.4959
2026-06-04T09:32:48,false,true,25.18,Invalid,592.7155,78.259,-85.1934
2026-06-04T09:32:44,false,true,23.44,23.44,626.6622,77.6012,-86.7925
2026-06-04T09:32:40,false,true,23.44,23.44,571.7242,71.2729,-88.2793
2026-06-04T09:32:36,false,true,23.44,23.44,597.6182,70.8808,-89.7138
2026-06-04T09:32:32,false,true,23.44,23.44,578.746,70.3949,-91.0886
2026-06-04T09:32:28,false,true,23.44,23.44,541.5662,70.481,-92.3952
2026-06-04T09:32:24,false,true,23.44,23.44,537.8897,70.7653,-93.6237
2026-06-04T09:32:20,false,true,23.44,23.44,535.0339,70.4534,-94.7632
2026-06-04T09:32:16,false,true,23.44,23.44,516.2653,69.1984,-95.8008
2026-06-04T09:32:12,false,true,23.44,23.44,532.7154,68.3001,-96.7221
2026-06-04T09:32:08,false,true,13.25,Invalid,554.3508,67.8891,-97.5104
2026-06-04T09:32:04,false,true,11.62,Invalid,540.3694,64.554,-98.1469
2026-06-04T09:32:00,false,true,11.25,Invalid,573.3696,60.6363,-98.6097
2026-06-04T09:31:56,false,true,10.0,Invalid,581.1949,55.0758,-98.8743
2026-06-04T09:31:52,false,true,6.25,Invalid,537.5444,47.772,-98.9122
2026-06-04T09:31:48,false,true,6.25,Invalid,505.6733,40.592,-98.6912
2026-06-04T09:31:44,false,true,5.0,Invalid,527.977,32.8488,-98.1744
2026-06-04T09:31:40,false,true,-0.65,Invalid,524.8373,27.8198,-97.3195
2026-06-04T09:31:36,false,true,-0.65,Invalid,498.6456,27.8485,-96.1346
2026-06-04T09:31:32,false,true,-0.65,Invalid,461.4283,27.3997,-95.0451
2026-06-04T09:31:28,false,true,-0.65,Invalid,404.5912,24.6227,-94.0646
2026-06-04T09:31:24,false,true,-0.65,Invalid,408.2863,19.3234,-93.2085
2026-06-04T09:31:20,false,true,-32.19,Invalid,490.9844,19.1784,-92.4946
2026-06-04T09:31:16,false,true,Invalid,108.0,529.0801,22.6363,-91.9433
2026-06-04T09:31:12,false,true,Invalid,75.57,543.4857,26.1032,-91.5777
2026-06-04T09:31:08,false,true,Invalid,71.09,526.3589,22.4842,-91.4243
2026-06-04T09:31:04,false,true,Invalid,71.09,498.4772,18.5076,-91.5133
2026-06-04T09:31:00,false,true,Invalid,71.09,546.3403,14.8731,-91.8794
2026-06-04T09:30:56,false,true,Invalid,71.09,536.8678,12.1032,-92.562
2026-06-04T09:30:52,false,true,Invalid,71.09,564.0585,13.0119,-93.6064
2026-06-04T09:30:48,false,true,23.44,23.44,642.0207,15.4672,-95.0626
2026-06-04T09:30:44,false,true,32.9,32.9,753.6572,17.8839,-96.4622
2026-06-04T09:30:40,false,true,32.9,32.9,867.0815,20.5466,-97.797
2026-06-04T09:30:36,false,true,Invalid,71.09,892.5311,23.3333,-99.0579
2026-06-04T09:30:32,false,true,Invalid,71.09,888.8552,26.2038,-100.2344
2026-06-04T09:30:28,false,true,23.44,23.44,848.8769,29.5164,-101.3142
2026-06-04T09:30:24,false,true,23.44,23.44,831.1922,32.1601,-102.2838
2026-06-04T09:30:20,false,true,Invalid,71.09,868.8743,34.192,-103.1273
2026-06-04T09:30:16,false,true,23.44,23.44,881.117,37.2464,-103.8267
2026-06-04T09:30:12,false,true,Invalid,71.09,810.771,40.3403,-104.3616
2026-06-04T09:30:08,false,true,Invalid,71.09,871.2327,43.3801,-104.7084
2026-06-04T09:30:04,false,true,Invalid,71.09,803.1205,47.3234,-105.0073
2026-06-04T09:30:00,false,true,Invalid,71.09,795.4984,51.9207,-105.1307
2026-06-04T09:29:56,false,true,23.44,23.44,829.0677,56.3422,-105.0074
2026-06-04T09:29:52,false,true,23.44,23.44,834.682,61.6045,-104.6022
2026-06-04T09:29:48,false,true,23.44,23.44,874.0502,67.0625,-103.8748
2026-06-04T09:29:44,false,true,23.44,23.44,919.3001,70.4146,-102.7793
2026-06-04T09:29:40,false,true,23.44,23.44,860.5903,75.728,-101.2633
2026-06-04T09:29:36,false,true,Invalid,71.09,856.0203,81.0422,-99.4218
2026-06-04T09:29:32,false,true,Invalid,71.09,848.4048,88.206,-97.5819
2026-06-04T09:29:28,false,true,Invalid,71.09,847.756,93.5094,-95.7441
2026-06-04T09:29:24,false,true,Invalid,71.09,788.3513,99.0105,-93.9084
2026-06-04T09:29:20,false,true,Invalid,71.09,743.9965,105.4055,-92.0752
2026-06-04T09:29:16,false,true,Invalid,71.09,740.8896,108.0827,-90.2449
2026-06-04T09:29:12,false,true,Invalid,71.09,722.7299,112.891,-88.4179
2026-06-04T09:29:08,false,true,Invalid,71.09,728.5364,118.1101,-86.5947
2026-06-04T09:29:04,false,true,Invalid,71.09,742.5601,124.1776,-84.7757
2026-06-04T09:29:00,false,true,Invalid,71.09,767.1903,129.536,-82.9617
2026-06-04T09:28:56,false,true,Invalid,71.09,737.5356,128.7448,-81.1532
2026-06-04T09:28:52,false,true,Invalid,71.09,709.2269,127.3295,-79.3512
2026-06-04T09:28:48,false,true,Invalid,71.09,611.2921,125.8476,-77.5564
2026-06-04T09:28:44,false,true,Invalid,71.09,573.0337,125.24,-75.7701
2026-06-04T09:28:40,false,true,Invalid,71.09,572.3974,121.5179,-73.9933
2026-06-04T09:28:36,false,true,Invalid,71.09,615.28,127.9402,-72.2273
2026-06-04T09:28:32,false,true,Invalid,71.09,660.2748,134.2863,-70.4739
2026-06-04T09:28:28,false,true,Invalid,71.09,770.8658,139.708,-68.7347
2026-06-04T09:28:24,false,true,Invalid,71.09,773.8802,145.8091,-67.0118
2026-06-04T09:28:20,false,true,Invalid,71.09,789.24,142.2682,-65.3075
2026-06-04T09:28:16,false,true,Invalid,71.09,718.4818,140.2733,-63.6244
2026-06-04T09:28:12,false,true,Invalid,71.09,665.6725,138.4065,-61.9656
2026-06-04T09:28:08,false,true,Invalid,71.09,623.7645,134.7632,-60.3346
2026-06-04T09:28:04,false,true,Invalid,71.09,629.4127,133.0614,-58.7353
2026-06-04T09:28:00,false,true,Invalid,71.09,664.4642,131.6315,-57.1722
2026-06-04T09:27:56,false,true,Invalid,71.09,644.4078,130.1038,-55.6505
2026-06-04T09:27:52,false,true,Invalid,71.09,657.8868,128.4073,-54.1761
2026-06-04T09:27:48,false,true,Invalid,71.09,625.0872,127.0346,-52.7558
2026-06-04T09:27:44,false,true,Invalid,71.09,653.9315,123.4554,-51.3972
2026-06-04T09:27:40,false,true,Invalid,71.09,730.6592,124.4186,-50.1092
2026-06-04T09:27:36,false,true,Invalid,71.09,750.8701,127.6536,-48.9018
2026-06-04T09:27:32,false,true,Invalid,71.09,747.7362,124.1933,-47.7866
2026-06-04T09:27:28,false,true,Invalid,71.09,724.8907,120.7229,-46.7766
2026-06-04T09:27:24,false,true,Invalid,71.09,717.1906,117.3224,-45.8869
2026-06-04T09:27:20,false,true,Invalid,71.09,719.7797,114.1075,-45.1347
2026-06-04T09:27:16,false,true,Invalid,71.09,695.0941,110.7863,-44.5395
2026-06-04T09:27:12,false,true,Invalid,71.09,662.0441,107.8754,-44.1237
2026-06-04T09:27:08,false,true,Invalid,71.09,611.1274,104.3727,-43.913
2026-06-04T09:27:04,false,true,Invalid,71.09,566.9558,100.3317,-43.9366
2026-06-04T09:27:00,false,true,Invalid,71.09,623.1758,95.9491,-44.2279
2026-06-04T09:26:56,false,true,Invalid,71.09,650.3093,91.1561,-44.8251
2026-06-04T09:26:52,false,true,Invalid,71.09,635.9611,86.7603,-45.7718
2026-06-04T09:26:48,false,true,Invalid,71.09,597.344,83.2848,-47.1179
2026-06-04T09:26:44,false,true,Invalid,71.09,620.6291,76.06,-48.9203
2026-06-04T09:26:40,false,true,Invalid,71.09,700.0344,68.6241,-50.7844
2026-06-04T09:26:36,false,true,Invalid,71.09,756.9436,65.7099,-52.6501
2026-06-04T09:26:32,false,true,Invalid,71.09,743.9089,58.4416,-54.5175
2026-06-04T09:26:28,false,true,Invalid,71.09,723.4786,51.1499,-56.3869
2026-06-04T09:26:24,false,true,23.44,23.44,766.7688,52.3838,-58.2586
2026-06-04T09:26:20,false,true,23.44,23.44,762.174,51.4795,-60.1329
2026-06-04T09:26:16,false,true,23.44,23.44,857.198,51.1644,-62.0103
2026-06-04T09:26:12,false,true,Invalid,71.09,921.3616,43.8053,-63.891
2026-06-04T09:26:08,false,true,Invalid,71.09,911.3439,-43.3605,-65.7757
2026-06-04T09:26:04,false,true,23.44,23.44,772.6721,-43.6421,-67.6648
2026-06-04T09:26:00,false,true,23.44,23.44,802.6857,-43.7395,-69.5591
2026-06-04T09:25:56,false,true,23.44,23.44,883.3785,-48.0974,-71.4591
2026-06-04T09:25:52,false,true,23.44,23.44,927.9033,-52.1422,-73.3659
2026-06-04T09:25:48,false,true,23.44,23.44,906.004,-56.0898,-75.2802
2026-06-04T09:25:44,false,true,23.44,23.44,878.333,-55.3122,-77.2033
2026-06-04T09:25:40,false,true,23.44,23.44,852.7851,-54.6543,-79.1363
2026-06-04T09:25:36,false,true,23.44,23.44,863.9146,-53.8726,-81.0807
2026-06-04T09:25:32,false,true,23.44,23.44,921.0744,-53.1574,-83.038
2026-06-04T09:25:28,false,true,23.44,23.44,957.3351,-53.9642,-85.0102
2026-06-04T09:25:24,false,true,23.44,23.44,911.6781,-56.889,-86.9994
2026-06-04T09:25:20,false,true,23.44,23.44,939.3748,-64.5879,-89.0079
2026-06-04T09:25:16,false,true,23.44,23.44,945.7621,-62.1501,-91.0386
2026-06-04T09:25:12,false,true,23.44,23.44,985.9493,-63.3257,-93.0945
2026-06-04T09:25:08,false,true,23.44,23.44,1042.3615,-60.7001,-95.1794
2026-06-04T09:25:04,false,true,23.44,23.44,1073.4209,-59.5277,-97.2973
2026-06-04T09:25:00,false,true,23.44,23.44,1047.7047,-57.9452,-99.4529
2026-06-04T09:24:56,false,true,23.44,23.44,1003.2468,-57.9661,-101.6516
2026-06-04T09:24:52,false,true,23.44,23.44,989.7486,-55.6967,-103.8996
2026-06-04T09:24:48,false,true,23.44,23.44,941.7433,-52.3969,-106.2038
2026-06-04T09:24:44,false,true,23.44,23.44,992.3691,-53.6353,-108.5724
2026-06-04T09:24:40,false,true,23.44,23.44,1033.6912,-51.5252,-111.0145
2026-06-04T09:24:36,false,true,23.44,23.44,999.0409,-46.8751,-113.5405
2026-06-04T09:24:32,false,true,23.44,23.44,931.383,-44.6527,-116.1625
2026-06-04T09:24:28,false,true,23.44,23.44,988.5495,-47.8252,-118.8941
2026-06-04T09:24:24,false,true,23.44,23.44,1075.1636,-46.1573,-121.7452
2026-06-04T09:24:20,false,true,23.44,23.44,1153.4678,-44.4181,-124.5769
